Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
14170	-13497.2	-13468.6	-28.557	0.344205	0.174727	0.197691	0.131023	0.232433	0.124645	0.245268	0.115083	0.169988	0.382101	0.136168	0.174529	0.235627	0.281823	0.233002	0.361654	0.324619	0.30746	0.259638	0.173524	0.214445	0.111523	1.16306	0.153646	0.0702011	0.0860409	0.0486021	0.0248175	0.0334942	0.0324004	0.23087	0.0317581	0.116743	0.0396079	0.0910438	0.0630013	0.0199956	0.19805	0.112907	0.139452	0.0479637	0.165077	0.191134	0.0492054	0.360327	0.0821864	0.0346594	0.473622	1.03205e-100	0.1149297	0.329343	0.377502	0.0794379	0.213717	7.991041
14180	-13516.4	-13485.4	-30.9954	0.351644	0.201821	0.248121	0.180019	0.245711	0.12425	0.223164	0.174807	0.164581	0.491935	0.200303	0.156371	0.184771	0.250802	0.228114	0.288836	0.31723	0.202689	0.302674	0.131494	0.170191	0.138287	1.05732	0.184526	0.134472	0.0786975	0.0499406	0.0386777	0.0210768	0.0141044	0.209313	0.0581403	0.117829	0.0392482	0.120756	0.108273	0.022439	0.375535	0.109496	0.142631	0.0249268	0.229352	0.120993	0.0505315	0.346974	0.085354	0.0281619	0.488978	1.07451e-100	0.1080712	0.311387	0.397948	0.0740628	0.216601	8.235565
14190	-13501.8	-13470.8	-30.9603	0.32042	0.179502	0.227512	0.125288	0.245711	0.12677	0.230966	0.12547	0.247938	0.412589	0.168188	0.173977	0.287278	0.234178	0.244887	0.396249	0.271307	0.259466	0.188461	0.16634	0.222547	0.110475	1.25461	0.17973	0.0583328	0.104101	0.0506292	0.0292801	0.0269769	0.0115612	0.194819	0.0413187	0.114827	0.073911	0.0757289	0.0902563	0.0342538	0.279674	0.0849332	0.189662	0.0116249	0.200134	0.159266	0.0478516	0.381939	0.0878727	0.0275574	0.454779	1.02438e-100	0.11712	0.314388	0.395663	0.0763793	0.213569	8.231153
14200	-13510.1	-13478.5	-31.5987	0.314769	0.127114	0.259713	0.104438	0.276253	0.0858524	0.259312	0.216206	0.17278	0.375275	0.124871	0.231916	0.229925	0.226807	0.244887	0.297121	0.324675	0.267395	0.257309	0.11356	0.231688	0.105447	1.20773	0.163455	0.095181	0.094848	0.0806675	0.0146067	0.0617315	0.0938322	0.285355	0.0820922	0.100005	0.103925	0.0587936	0.0663735	0.0634203	0.300056	0.0758295	0.13417	0.048769	0.167695	0.149039	0.0499569	0.369718	0.0831819	0.0303844	0.466759	1.03361e-100	0.1181288	0.310821	0.400301	0.0811261	0.207752	8.294888
14210	-13500.7	-13470	-30.7346	0.372983	0.165787	0.204211	0.148298	0.304315	0.119853	0.225566	0.153899	0.218037	0.396541	0.129657	0.16275	0.255814	0.215914	0.237526	0.429416	0.310045	0.238092	0.233149	0.16324	0.222864	0.157046	1.06345	0.159147	0.0589575	0.105484	0.0613722	0.026273	0.0282399	0.0483904	0.275324	0.0448556	0.187322	0.0505175	0.0190141	0.052648	0.0548512	0.286587	0.0827058	0.124205	0.0334792	0.245763	0.135478	0.044457	0.372164	0.100477	0.0335212	0.449381	1.02335e-100	0.1122577	0.320711	0.381138	0.0771244	0.221027	8.209072
14220	-13498.8	-13468.6	-30.2019	0.283181	0.180672	0.265664	0.148298	0.268639	0.125181	0.203213	0.124433	0.198778	0.441223	0.174477	0.131742	0.242299	0.207142	0.247364	0.303223	0.351201	0.240675	0.218701	0.119106	0.159889	0.130236	1.15917	0.171327	0.119932	0.0999653	0.0652112	0.0242136	0.0291976	0.0483904	0.361616	0.0509869	0.128614	0.0459491	0.0623827	0.0518331	0.074937	0.220256	0.0600415	0.0670852	0.102152	0.249777	0.197628	0.0488852	0.332484	0.0845196	0.0231224	0.510989	1.03118e-100	0.110282	0.323854	0.369939	0.0911273	0.21508	8.155998
14230	-13512.1	-13477.7	-34.3859	0.244828	0.158545	0.195592	0.148298	0.311023	0.140588	0.278107	0.188139	0.191332	0.525827	0.109465	0.195849	0.277654	0.238442	0.23842	0.429128	0.282621	0.253432	0.242612	0.145551	0.196305	0.134051	1.1529	0.175156	0.0848626	0.0813922	0.0896994	0.0339166	0.0120702	0.0621955	0.291999	0.0643563	0.151176	0.079588	0.0693169	0.0400846	0.0196111	0.36653	0.106115	0.0967774	0.0403139	0.249777	0.181565	0.0398934	0.292941	0.0934698	0.02813	0.545565	1.03687e-100	0.1021897	0.324411	0.379141	0.0905288	0.205919	8.575209
14240	-13506	-13478.3	-27.7556	0.303798	0.158545	0.227477	0.128196	0.239597	0.0923261	0.211642	0.145853	0.18971	0.443017	0.104259	0.191721	0.288039	0.233938	0.189806	0.329878	0.283586	0.254671	0.253247	0.148671	0.232241	0.171675	1.1529	0.155871	0.0878688	0.122926	0.0549071	0.0339166	0.0292442	0.0708443	0.291562	0.0265738	0.125362	0.079931	0.0141074	0.0734051	0.0344865	0.265745	0.0359105	0.130034	0.0316901	0.125101	0.147897	0.0427853	0.315457	0.103216	0.0274434	0.511097	1.02138e-100	0.1021725	0.349897	0.364336	0.0889461	0.19682	7.912177
14250	-13503.3	-13475	-28.3664	0.338276	0.152686	0.222975	0.182547	0.24155	0.154448	0.246029	0.144911	0.17249	0.417507	0.144032	0.184055	0.270776	0.246503	0.185527	0.324682	0.374556	0.239025	0.255125	0.097476	0.175924	0.161501	1.06405	0.163125	0.0878023	0.0750245	0.0754067	0.022818	0.0226959	0.0708443	0.237217	0.0958794	0.107895	0.0406659	0.00835919	0.101517	0.0245535	0.178237	0.0884942	0.127518	0.0444102	0.262617	0.140081	0.0559868	0.295953	0.086238	0.0334287	0.528394	1.02863e-100	0.1165833	0.32044	0.370667	0.0857604	0.223133	7.971811
14260	-13502.7	-13474.8	-27.8745	0.325015	0.15724	0.243155	0.130854	0.266292	0.128893	0.212431	0.154379	0.234607	0.408353	0.172331	0.186876	0.238437	0.196814	0.221616	0.326004	0.289945	0.307102	0.256662	0.133548	0.149717	0.0901297	1.08366	0.111693	0.131204	0.11428	0.0535484	0.0296273	0.0405937	0.0611137	0.189777	0.0702105	0.13843	0.05314	0.011259	0.112784	0.0366724	0.246876	0.141988	0.100192	0.0444102	0.18211	0.138049	0.0543421	0.306211	0.0993201	0.0233565	0.51677	1.05462e-100	0.1226984	0.326704	0.372706	0.0909283	0.209662	7.922016
14270	-13501.7	-13474.6	-27.07	0.288904	0.154017	0.256377	0.128774	0.199019	0.170047	0.188594	0.165837	0.217385	0.404991	0.116357	0.151759	0.239215	0.179394	0.203744	0.362504	0.334137	0.268193	0.226518	0.103869	0.231911	0.109709	1.21551	0.1411	0.0859592	0.070962	0.0902276	0.0374812	0.0353849	0.0257372	0.232687	0.0403879	0.134994	0.0808369	0.05294	0.0946808	0.0421471	0.226105	0.040777	0.0885298	0.0190465	0.231217	0.15434	0.046167	0.361456	0.0955598	0.0296332	0.467184	1.00537e-100	0.1152558	0.33009	0.381262	0.0853801	0.203267	7.84231
14280	-13504.8	-13475.1	-29.6648	0.375083	0.174106	0.27143	0.120368	0.335284	0.16507	0.211189	0.0974603	0.221943	0.344895	0.133048	0.151759	0.27192	0.190745	0.250832	0.321238	0.303118	0.219244	0.225041	0.143588	0.201997	0.104345	1.22573	0.186477	0.112766	0.0937504	0.0476389	0.043246	0.0571384	0.0507011	0.229972	0.0280569	0.123543	0.0418804	0.0610778	0.115418	0.0301616	0.240472	0.0626719	0.129646	0.053278	0.214294	0.119116	0.0524803	0.346032	0.0878378	0.0260078	0.487642	1.02124e-100	0.1256835	0.319891	0.38609	0.0830996	0.210919	8.10074
14290	-13506.6	-13475.1	-31.4863	0.279299	0.194714	0.216073	0.148181	0.246908	0.175872	0.208837	0.131049	0.166882	0.386084	0.174856	0.14359	0.232413	0.233994	0.248843	0.467731	0.355499	0.320876	0.226384	0.191117	0.208336	0.128048	1.18484	0.226893	0.0796373	0.110802	0.0485729	0.043246	0.0575835	0.108052	0.224995	0.0304676	0.109851	0.0315992	0.0346115	0.0440409	0.0305639	0.299047	0.0267224	0.0758793	0.0564992	0.229552	0.146119	0.0496929	0.327544	0.0846778	0.0242945	0.513791	1.00932e-100	0.1029582	0.32865	0.371419	0.0899378	0.209993	8.285165
14300	-13507.4	-13471.5	-35.9789	0.338825	0.17043	0.225314	0.123938	0.313734	0.108417	0.304821	0.143454	0.185211	0.438348	0.144936	0.154713	0.246196	0.21312	0.296204	0.312264	0.37588	0.245164	0.253722	0.117132	0.212489	0.202974	1.26491	0.224508	0.0986528	0.0642386	0.129801	0.0139964	0.0251175	0.0993798	0.303532	0.062215	0.178247	0.0678173	0.0581384	0.0920989	0.0526702	0.259038	0.075704	0.0773039	0.0948418	0.249719	0.115518	0.0399513	0.332703	0.0921711	0.02946	0.505715	1.04956e-100	0.09982576	0.330481	0.384527	0.0797603	0.205232	8.734736
14310	-13498.9	-13473.5	-25.3895	0.281919	0.157974	0.193041	0.133753	0.224803	0.138859	0.244143	0.180329	0.18969	0.415074	0.133143	0.15051	0.212916	0.273212	0.230447	0.278884	0.358532	0.291111	0.237578	0.13555	0.163023	0.113704	0.998246	0.203141	0.0536566	0.0742254	0.0474846	0.0434364	0.0338362	0.0348952	0.206751	0.0417581	0.183792	0.0597558	0.0755904	0.0584131	0.0587471	0.248045	0.0529127	0.0971667	0.0359416	0.218374	0.108694	0.0441246	0.385566	0.0871928	0.0291606	0.453956	1.18106e-100	0.1271807	0.331083	0.378305	0.0830704	0.207542	7.67306
14320	-13496	-13468.5	-27.4983	0.336729	0.146094	0.215438	0.138024	0.235622	0.142181	0.224711	0.123216	0.193372	0.365646	0.14009	0.157216	0.250387	0.245811	0.277784	0.296003	0.364348	0.258742	0.218021	0.112388	0.166558	0.123764	1.166	0.230653	0.052231	0.0998992	0.0804149	0.0237315	0.042166	0.0393578	0.249666	0.0751321	0.115704	0.0286719	0.0294492	0.0604702	0.0368584	0.231803	0.0538239	0.128377	0.0683904	0.192161	0.148353	0.0603557	0.346637	0.0773617	0.0192893	0.496356	1.09804e-100	0.1121382	0.333157	0.371188	0.084711	0.210944	7.885454
14330	-13515.5	-13486.3	-29.1478	0.340494	0.207177	0.170107	0.132607	0.26175	0.153459	0.205113	0.137252	0.172578	0.316383	0.115368	0.204555	0.304251	0.222376	0.208213	0.309788	0.380467	0.289376	0.232078	0.124118	0.203499	0.132351	1.27825	0.201412	0.0197655	0.0305716	0.0951146	0.0336932	0.0190947	0.063154	0.240673	0.0680178	0.108289	0.0804342	0.0506505	0.119244	0.0379014	0.198898	0.0625665	0.17505	0.0435133	0.17215	0.126198	0.0569513	0.334372	0.089228	0.0194971	0.499952	1.03222e-100	0.1360669	0.321049	0.373263	0.0880731	0.217615	8.048002
14340	-13502.1	-13475.4	-26.6634	0.306234	0.125853	0.161516	0.140743	0.2544	0.131394	0.27187	0.123028	0.24988	0.323846	0.149632	0.184532	0.1917	0.219796	0.227428	0.337985	0.346626	0.253286	0.269366	0.13779	0.191767	0.134134	1.00834	0.137342	0.0524277	0.0678931	0.0796936	0.00491995	0.0483702	0.0538781	0.231213	0.0425201	0.130177	0.109675	0.121697	0.0656306	0.0675831	0.204442	0.124659	0.103454	0.0411288	0.215272	0.157408	0.0585302	0.321565	0.0869879	0.0218083	0.511109	1.06839e-100	0.1264856	0.322656	0.364684	0.0918784	0.220782	7.800528
14350	-13511	-13483.3	-27.7398	0.367162	0.145471	0.206067	0.12543	0.205478	0.210408	0.210494	0.173885	0.19206	0.248194	0.115568	0.166522	0.239462	0.218802	0.173333	0.394928	0.357852	0.257751	0.254616	0.0972209	0.161952	0.142156	1.09347	0.119624	0.0975814	0.0993121	0.0883545	0.00257099	0.0561632	0.0525784	0.2478	0.0641902	0.088522	0.131963	0.0792309	0.109169	0.0595022	0.201931	0.0716364	0.10833	0.0502852	0.304885	0.117301	0.0481574	0.315446	0.0880572	0.0304268	0.517913	1.03703e-100	0.1159583	0.332527	0.368046	0.080097	0.21933	7.909215
14360	-13503.3	-13475.2	-28.1933	0.267833	0.104298	0.20626	0.146067	0.199187	0.197965	0.205824	0.131674	0.180643	0.371199	0.151204	0.186974	0.235924	0.204899	0.226673	0.399438	0.343085	0.239389	0.261099	0.148502	0.176709	0.121282	1.13917	0.154016	0.0967948	0.186425	0.0645955	0.00256608	0.04505	0.0723798	0.259765	0.026546	0.106488	0.0855678	0.0440102	0.0929383	0.0595022	0.258201	0.0853455	0.10703	0.0502852	0.195252	0.11729	0.0405192	0.327333	0.0933573	0.0314565	0.507334	1.028e-100	0.1081015	0.33527	0.367339	0.080833	0.216558	7.95535
14370	-13504.1	-13478.2	-25.904	0.288473	0.140774	0.171691	0.170828	0.264194	0.167257	0.237535	0.116527	0.204542	0.415164	0.077921	0.207346	0.222182	0.249422	0.214239	0.34725	0.335399	0.314848	0.254963	0.103939	0.19506	0.11284	1.01539	0.163677	0.113019	0.106382	0.0635811	0.0052044	0.0206261	0.0233086	0.257163	0.0714855	0.0814692	0.0630763	0.0673614	0.0474033	0.0442054	0.177283	0.122658	0.099246	0.0566657	0.16642	0.146053	0.0577415	0.342606	0.096922	0.0330306	0.4697	1.05875e-100	0.1315935	0.329455	0.368034	0.092046	0.210465	7.724074
14380	-13507.5	-13481.3	-26.1627	0.361251	0.167784	0.202324	0.179902	0.20485	0.145112	0.250708	0.12464	0.211148	0.267869	0.077516	0.214595	0.240847	0.208007	0.274889	0.410813	0.335291	0.245596	0.191607	0.149101	0.181039	0.139781	1.00616	0.169243	0.0942155	0.0620978	0.101323	0.0420202	0.00589522	0.0409429	0.304504	0.0327906	0.0694488	0.097312	0.0952392	0.0507631	0.0198	0.224007	0.0627154	0.103327	0.0564332	0.20514	0.12183	0.0528595	0.349676	0.0891472	0.0289241	0.479393	1.0806e-100	0.132329	0.32386	0.368179	0.0888394	0.219121	7.749873
14390	-13506.3	-13480.7	-25.5861	0.338682	0.113742	0.225645	0.161898	0.258783	0.112994	0.196983	0.200172	0.186916	0.299321	0.108481	0.166004	0.201767	0.287733	0.22488	0.302114	0.29604	0.301495	0.275487	0.126436	0.182156	0.0987978	1.00986	0.192938	0.0857021	0.0857836	0.0461335	0.0294453	0.0239911	0.0350406	0.21917	0.0757467	0.122215	0.0637789	0.153549	0.0690428	0.0531093	0.179637	0.0960986	0.0981746	0.0496342	0.193885	0.142518	0.0671861	0.334891	0.0804637	0.0318069	0.485652	1.08593e-100	0.134638	0.320907	0.365847	0.095372	0.217874	7.691981
14400	-13510.9	-13483.7	-27.2846	0.288541	0.218333	0.210367	0.161898	0.311299	0.145733	0.229131	0.17862	0.167035	0.419283	0.150707	0.128777	0.257671	0.233167	0.243494	0.309985	0.30215	0.191839	0.242765	0.0825235	0.150759	0.172816	1.07241	0.152438	0.126068	0.109823	0.0711374	0.037342	0.0148327	0.0604676	0.220046	0.0458608	0.100169	0.0712647	0.053827	0.0352611	0.0345841	0.200892	0.0579463	0.219881	0.0324881	0.230782	0.12026	0.0628554	0.320574	0.0749927	0.0294997	0.512078	1.11274e-100	0.1061435	0.336769	0.356445	0.0961919	0.210594	7.864678
14410	-13508.7	-13479.1	-29.5143	0.331175	0.161424	0.189818	0.148164	0.241429	0.154099	0.244498	0.147285	0.11828	0.469484	0.202587	0.153431	0.26889	0.251807	0.285343	0.414472	0.292999	0.228866	0.259667	0.117983	0.206226	0.150933	1.1064	0.194866	0.0751028	0.109823	0.0602622	0.0312693	0.0434023	0.0122539	0.251598	0.0393707	0.100169	0.0958667	0.0178771	0.0526235	0.0270766	0.216374	0.0870738	0.0986434	0.0711175	0.180547	0.174944	0.0536961	0.306369	0.0926784	0.0185378	0.528719	1.016e-100	0.1274833	0.328096	0.368896	0.0989403	0.204069	8.085518
14420	-13501.1	-13475.9	-25.1909	0.331676	0.17628	0.223933	0.157447	0.217169	0.158547	0.204717	0.151308	0.2051	0.29613	0.132134	0.140423	0.249939	0.188304	0.217668	0.385342	0.231012	0.256525	0.230751	0.111884	0.179733	0.123282	1.13365	0.209772	0.0496563	0.0570142	0.0923453	0.0344208	0.0280023	0.0265324	0.189418	0.086731	0.133389	0.0398236	0.0721327	0.0651708	0.0327705	0.206189	0.073147	0.108105	0.0491453	0.240581	0.155877	0.0604641	0.331319	0.10598	0.0198217	0.482414	1.02769e-100	0.1274833	0.320811	0.370711	0.0941693	0.214308	7.653175
14430	-13509.9	-13484.3	-25.62	0.308055	0.219238	0.214381	0.150458	0.280223	0.133786	0.218136	0.105954	0.210162	0.290972	0.083678	0.228817	0.192789	0.218126	0.219407	0.315926	0.379516	0.225829	0.244026	0.0918333	0.18469	0.170058	1.14197	0.139776	0.0809559	0.0894394	0.0274513	0.0433721	0.00420031	0.0567793	0.239873	0.086454	0.128264	0.0256632	0.0722345	0.0807267	0.0624346	0.173267	0.0861805	0.0881977	0.0558863	0.217745	0.109718	0.0669328	0.318362	0.0908424	0.0235768	0.500286	1.02368e-100	0.1217967	0.316139	0.371193	0.097847	0.214821	7.696649
14440	-13505.5	-13479.2	-26.2974	0.297646	0.193249	0.214381	0.0999021	0.230954	0.125557	0.232166	0.186456	0.189459	0.424941	0.102018	0.151355	0.252651	0.215347	0.271329	0.375088	0.318042	0.232208	0.247319	0.119185	0.195165	0.151104	1.11441	0.180509	0.070842	0.0876491	0.0971719	0.0433721	0.0659806	0.052487	0.192142	0.0489407	0.0841348	0.0481749	0.020039	0.0672021	0.0269287	0.228482	0.076494	0.0881977	0.0717288	0.202966	0.0711441	0.0715587	0.336351	0.0917528	0.0337398	0.466597	1.16769e-100	0.1205647	0.308695	0.381664	0.0868122	0.222829	7.764519
14450	-13498.9	-13472.5	-26.435	0.320586	0.168382	0.251154	0.156122	0.243381	0.135692	0.246934	0.153958	0.167175	0.335864	0.190146	0.164719	0.246663	0.215347	0.239367	0.308892	0.291764	0.20728	0.227673	0.118483	0.204462	0.0893955	1.14442	0.195824	0.0650041	0.0629695	0.0694864	0.035934	0.00816442	0.0277096	0.188433	0.0361817	0.085112	0.0481749	0.0704911	0.0607362	0.0269287	0.26571	0.0706172	0.147481	0.0903401	0.218677	0.177441	0.0490163	0.325494	0.0926784	0.0259065	0.506905	1.08437e-100	0.1106026	0.331466	0.376374	0.0920504	0.20011	7.779271
14460	-13512	-13481.4	-30.5807	0.366185	0.159937	0.187709	0.115029	0.285371	0.119668	0.262478	0.168668	0.156322	0.384083	0.179174	0.172137	0.263628	0.223366	0.277189	0.28188	0.317475	0.339027	0.239265	0.122021	0.216695	0.106194	1.03696	0.236244	0.0557228	0.116792	0.093121	0.0550952	0.0523009	0.0519519	0.296407	0.0337493	0.13476	0.103316	0.0347397	0.00688169	0.0339722	0.26571	0.0503769	0.132872	0.0647611	0.212514	0.182451	0.0450068	0.360511	0.0874654	0.0227901	0.484227	1.05511e-100	0.1070026	0.346929	0.364721	0.0824578	0.205893	8.1942
14470	-13502	-13474.4	-27.6413	0.247261	0.215201	0.213462	0.148257	0.209111	0.166877	0.228693	0.161165	0.189275	0.373399	0.126936	0.17179	0.223156	0.218359	0.23377	0.282645	0.289766	0.247271	0.25646	0.156186	0.178743	0.17375	1.15009	0.17132	0.0865402	0.0539593	0.0588855	0.0661709	0.0346505	0.0287713	0.304944	0.0575459	0.122909	0.0749536	0.0846218	0.0160578	0.00718832	0.21026	0.0773582	0.163372	0.0875986	0.217952	0.11374	0.0484016	0.368072	0.0845624	0.0300866	0.468877	1.10319e-100	0.1054554	0.319147	0.383462	0.082608	0.214783	7.90042
14480	-13509.7	-13480.3	-29.4189	0.304028	0.186908	0.204764	0.159247	0.301764	0.176422	0.247799	0.180026	0.21384	0.505921	0.133527	0.131068	0.221409	0.252885	0.264331	0.411762	0.376507	0.214014	0.254573	0.124955	0.205376	0.138229	0.962745	0.147875	0.029878	0.151276	0.0718198	0.0175007	0.0531159	0.0351829	0.261466	0.0936774	0.122909	0.037371	0.0176134	0.0350049	0.0216022	0.218822	0.062661	0.0719261	0.0266369	0.279778	0.148045	0.0490539	0.369319	0.100159	0.0245866	0.456882	1.01095e-100	0.1246141	0.320702	0.375397	0.0882159	0.215685	8.076263
14490	-13506.2	-13476.3	-29.8916	0.366258	0.224784	0.221237	0.128874	0.267436	0.111747	0.28888	0.124634	0.231616	0.375445	0.106834	0.183293	0.242212	0.216311	0.239519	0.273369	0.292448	0.301976	0.262665	0.172569	0.168638	0.134423	1.09365	0.149468	0.076333	0.110584	0.0718569	0.0421081	0.0390802	0.062171	0.293472	0.0411397	0.130214	0.0641006	0.0446812	0.0567691	0.0448625	0.224436	0.0894782	0.0792902	0.0810758	0.28112	0.112094	0.0469623	0.338881	0.117363	0.0177191	0.479075	1.079e-100	0.1283359	0.31491	0.383738	0.090515	0.210837	8.123156
14500	-13503.3	-13478	-25.3305	0.313237	0.141588	0.1491	0.142484	0.257963	0.151759	0.224218	0.181002	0.15789	0.396099	0.126124	0.186681	0.19971	0.232184	0.271587	0.388257	0.338081	0.248954	0.262101	0.146673	0.171298	0.137892	1.18251	0.12153	0.0400731	0.0460943	0.0398978	0.0208728	0.0330612	0.0220327	0.208043	0.0296089	0.138373	0.0654408	0.0493065	0.0358517	0.022487	0.239649	0.0566373	0.137869	0.00203412	0.199377	0.153778	0.0510934	0.354085	0.105272	0.0217279	0.467822	1.03516e-100	0.1047153	0.312154	0.383381	0.0850667	0.219399	7.66941
14510	-13505.3	-13478.2	-27.0727	0.316994	0.189491	0.234833	0.112846	0.290821	0.12981	0.216611	0.157657	0.191463	0.357845	0.177817	0.112007	0.296249	0.184046	0.213965	0.325538	0.332572	0.304581	0.293247	0.0989162	0.128969	0.140601	1.10995	0.172862	0.0877659	0.0812178	0.0398243	0.0731851	0.0116831	0.0561095	0.32384	0.0411026	0.0823676	0.0600603	0.0449589	0.0794391	0.0551169	0.208858	0.0383493	0.12382	0.000330219	0.159025	0.186192	0.0533342	0.361975	0.0908699	0.0241326	0.469688	1.041e-100	0.1116402	0.328316	0.371363	0.0817955	0.218526	7.842934
14520	-13501.5	-13472.7	-28.8192	0.316994	0.178337	0.176319	0.15145	0.341151	0.130838	0.266154	0.173912	0.206996	0.336563	0.124407	0.177925	0.229084	0.21612	0.275443	0.349916	0.302022	0.229063	0.263513	0.0911405	0.166338	0.121467	1.29029	0.172862	0.0750555	0.0667685	0.101433	0.0795131	0.0172407	0.0820532	0.302523	0.0625762	0.0897347	0.0614813	0.01923	0.0712484	0.0145699	0.260798	0.0773915	0.0483673	0.00325555	0.149083	0.146634	0.0560107	0.367967	0.0861144	0.0280303	0.461878	1.02081e-100	0.1148468	0.308744	0.379593	0.0863039	0.225359	8.017265
14530	-13512.1	-13485.1	-26.9353	0.2643	0.155964	0.16149	0.186015	0.236518	0.116242	0.18007	0.14092	0.23792	0.348533	0.154174	0.156118	0.219613	0.172677	0.27427	0.374201	0.331302	0.276341	0.237376	0.117481	0.138994	0.121633	1.16337	0.222812	0.0278702	0.097525	0.0987372	0.0571459	0.0145948	0.0726175	0.224085	0.0800387	0.0897347	0.115677	0.0235778	0.034152	0.0309247	0.29776	0.0923789	0.119015	0.0280662	0.233713	0.103565	0.0501952	0.354135	0.0926706	0.0280877	0.474911	1.02027e-100	0.1085011	0.317497	0.370903	0.0813483	0.230252	7.829515
14540	-13500.1	-13473.1	-26.9368	0.264834	0.161973	0.220847	0.114766	0.241994	0.159599	0.242957	0.190699	0.189291	0.411504	0.118583	0.141098	0.213656	0.18015	0.234899	0.377981	0.267118	0.297692	0.284093	0.103065	0.164612	0.16882	1.22525	0.156193	0.102197	0.0709926	0.0395691	0.0475933	0.0214199	0.0474456	0.204233	0.0545476	0.0947578	0.0771398	0.0751878	0.0572003	0.0254666	0.265745	0.0699057	0.0774656	0.00487224	0.19229	0.168245	0.0533283	0.349749	0.0860425	0.0347276	0.476153	1.02585e-100	0.1256858	0.324024	0.368535	0.0849954	0.222445	7.827948
14550	-13505.8	-13478.3	-27.5174	0.298645	0.208025	0.199167	0.149665	0.256119	0.141157	0.17172	0.163815	0.199078	0.364445	0.157285	0.142762	0.247591	0.251622	0.234932	0.398169	0.365781	0.324389	0.260118	0.126478	0.174245	0.0881294	1.06278	0.132295	0.0756863	0.11083	0.121598	0.0336855	0.0259548	0.0285509	0.273317	0.078722	0.0838672	0.0977303	0.00302613	0.0550673	0.0165435	0.286784	0.0796318	0.0794272	0.0182159	0.148003	0.151985	0.0477196	0.351853	0.0985586	0.0228515	0.479017	1.03202e-100	0.1153451	0.329881	0.383876	0.0823535	0.20389	7.887041
14560	-13500.1	-13470.4	-29.6952	0.268349	0.145546	0.212049	0.105285	0.243859	0.141157	0.182997	0.168199	0.199511	0.375316	0.134545	0.170673	0.221394	0.226378	0.289465	0.429143	0.291685	0.315239	0.256638	0.128852	0.171857	0.153376	1.15472	0.156831	0.0743266	0.0941402	0.0588739	0.0460905	0.0436884	0.0985163	0.334336	0.0695478	0.126058	0.133138	0.0220903	0.0507212	0.00957215	0.231992	0.0713368	0.107628	0.0545933	0.153212	0.181393	0.0576469	0.345772	0.0896718	0.0238807	0.483029	1.10055e-100	0.1203061	0.313695	0.382049	0.0923095	0.211946	8.104321
